file_name,coverage,precision,f1_score
01001_wk00_1.jpg,0.999096697083228,0.514403345751303,0.6791393051382646
01001_wk00_2.jpg,0.9998922297661386,0.010007442482553312,0.019816550600231315
01001_wk04_2.jpg,0.9999099602699691,0.2878090552541553,0.44696573947444107
01001_wk12_1.jpg,0.9999841289994922,0.25091594055147587,0.401170268308523
01001_wk12_2.jpg,0.9996816997234766,0.14678210374732364,0.25597909418315
01001_wk16.jpg,0.9999713677620088,0.11301140102037514,0.20307262326204326
01003_wk12.jpg,0.9998624368546951,0.3511393220429963,0.5197491652414691
01003_wk16.jpg,0.9997386878945573,0.44370129410932746,0.614622506124792
01003_wk16_2.jpg,0.999818572412286,0.3400808978426307,0.5075294159509125
01005_wk00.jpg,0.9223500329922493,0.5659771323591621,0.7014976798882451
01005_wk00_2.jpg,0.9997455407708988,0.6657719046733569,0.7992741171080265
01005_wk12.jpg,0.9965506002498777,0.046823634507401735,0.08944464894724397
01005_wk12_2.jpg,0.9977007970570202,0.02724844689294864,0.0530480847595762
01005_wk16.jpg,0.9990712793127466,0.05991367307156781,0.11304793305922997
01005_wk16_1.jpg,0.9988549368579467,0.1689567965114027,0.28902489243570995
01011_wk04.jpg,0.9983052281098372,0.833027054357674,0.9082079440020538
01011_wk04_2.jpg,0.999957591978287,0.8898960743065214,0.9417219454073591
01011_wk12.jpg,0.9999089589213069,0.8668621847063906,0.928644378928631
01011_wk12_2.jpg,0.9964605043464602,0.9443805453170211,0.9697217756649869
01013_wk00.jpg,0.9999525681950775,0.24115317565990857,0.38859176750002994
01013_wk00_2.jpg,0.9997836915812763,0.22994023040786885,0.37388959959137497
01013_wk04.jpg,0.9998944431878157,0.17255126470282087,0.2943130749342536
01013_wk04_2.jpg,0.9998854696186138,0.1407286533725824,0.2467311824918124
01013_wk12.jpg,0.9988000828261412,0.6074550781544317,0.755454297813328
01014_wk04.jpg,0.9984488529675892,0.02992414974308784,0.058106801536528176
01014_wk12.jpg,0.9987601112058005,0.49389285553909024,0.6609446325594296
01014_wk12_2.jpg,0.9992188869936713,0.3845018238921695,0.5553165194305855
01014_wk16.jpg,0.9999420457838307,0.02725074507586586,0.053055601680165806
01029_wk00.jpg,0.9999824950274937,0.4929350346776542,0.6603531622550886
01029_wk04.jpg,0.9966224993504806,0.010462978621265268,0.020708549834671703
01029_wk12.jpg,0.9938271604938271,0.10377862708181698,0.18793271580769966
01029_wk12_1.jpg,0.9998912176372471,0.06308451838430425,0.11868127138522457
01029_wk16.jpg,0.9982579587375324,0.26656876516409145,0.4207760420416098
