Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_aug.jpg,0.9995414395967498
01001_wk00_2.jpg,01001_wk00_2_aug.jpg,1.0
01001_wk04_2.jpg,01001_wk04_2_aug.jpg,0.999104744852283
01001_wk12_1.jpg,01001_wk12_1_aug.jpg,0.9982517482517482
01001_wk12_2.jpg,01001_wk12_2_aug.jpg,0.9995336641678105
01001_wk16.jpg,01001_wk16_aug.jpg,0.9979032525418219
01003_wk12.jpg,01003_wk12_aug.jpg,0.9987041856140557
01003_wk16.jpg,01003_wk16_aug.jpg,0.9992946079207473
01003_wk16_2.jpg,01003_wk16_2_aug.jpg,0.9976311735870941
01005_wk00.jpg,01005_wk00_aug.jpg,1.0
01005_wk00_2.jpg,01005_wk00_2_aug.jpg,0.5572950219178119
01005_wk12.jpg,01005_wk12_aug.jpg,0.8216225699137124
01005_wk12_2.jpg,01005_wk12_2_aug.jpg,0.9985119047619048
01005_wk16.jpg,01005_wk16_aug.jpg,0.8515638217809074
01005_wk16_1.jpg,01005_wk16_1_aug.jpg,0.9995694033476129
01011_wk04.jpg,01011_wk04_aug.jpg,1.0
01011_wk04_2.jpg,01011_wk04_2_aug.jpg,0.9993468367133833
01011_wk12.jpg,01011_wk12_aug.jpg,0.9991996687517889
01011_wk12_2.jpg,01011_wk12_2_aug.jpg,0.9964233830786039
01013_wk00.jpg,01013_wk00_aug.jpg,0.9990494296577946
01013_wk00_2.jpg,01013_wk00_2_aug.jpg,0.9988075990012222
01013_wk04.jpg,01013_wk04_aug.jpg,0.9964105229091724
01013_wk04_2.jpg,01013_wk04_2_aug.jpg,0.6575001974645551
01013_wk12.jpg,01013_wk12_aug.jpg,1.0
01014_wk04.jpg,01014_wk04_aug.jpg,0.9968678773619587
01014_wk12.jpg,01014_wk12_aug.jpg,0.9982578397212544
01014_wk12_2.jpg,01014_wk12_2_aug.jpg,0.9973870166493151
01014_wk16.jpg,01014_wk16_aug.jpg,0.9509603975081579
01029_wk00.jpg,01029_wk00_aug.jpg,1.0
01029_wk04.jpg,01029_wk04_aug.jpg,0.7807969940853652
01029_wk12.jpg,01029_wk12_aug.jpg,0.7924255082149819
01029_wk12_1.jpg,01029_wk12_1_aug.jpg,0.9928173996034811
01029_wk16.jpg,01029_wk16_aug.jpg,1.0
01030_wk00.jpg,01030_wk00_aug.jpg,0.9973750121460073
01030_wk04.jpg,01030_wk04_aug.jpg,1.0
01030_wk12.jpg,01030_wk12_aug.jpg,0.9951223869236475
01030_wk16.jpg,01030_wk16_aug.jpg,0.9801120419244768
01037_wk00.jpg,01037_wk00_aug.jpg,0.9980256369183546
01037_wk04.jpg,01037_wk04_aug.jpg,0.9990611191345069
01037_wk12.jpg,01037_wk12_aug.jpg,1.0
01037_wk16.jpg,01037_wk16_aug.jpg,0.9990403071017274
01037_wk16_2.jpg,01037_wk16_2_aug.jpg,0.9978343987442295
01037_wk16_3.jpg,01037_wk16_3_aug.jpg,1.0
01039_wk00.jpg,01039_wk00_aug.jpg,0.9946971969281094
01039_wk00_2.jpg,01039_wk00_2_aug.jpg,1.0
01039_wk04.jpg,01039_wk04_aug.jpg,1.0
01039_wk04_2.jpg,01039_wk04_2_aug.jpg,0.9992578835228659
01039_wk12.jpg,01039_wk12_aug.jpg,1.0
01039_wk12_2.jpg,01039_wk12_2_aug.jpg,1.0
01040_wk00_2.jpg,01040_wk00_2_aug.jpg,0.9698045028183185
01040_wk16.jpg,01040_wk16_aug.jpg,1.0
01041_wk04.jpg,01041_wk04_aug.jpg,0.9975055354690434
01041_wk12.jpg,01041_wk12_aug.jpg,0.9964228959586202
01042_wk00.jpg,01042_wk00_aug.jpg,0.9972358280906206
01042_wk04.jpg,01042_wk04_aug.jpg,0.945471448380184
01042_wk04_2.jpg,01042_wk04_2_aug.jpg,0.9261648773515272
01042_wk12.jpg,01042_wk12_aug.jpg,0.9717619166458697
01042_wk16.jpg,01042_wk16_aug.jpg,0.9941257408975445
01044_wk00.jpg,01044_wk00_aug.jpg,1.0
01044_wk00_2.jpg,01044_wk00_2_aug.jpg,0.9988412124577022
01044_wk04_2.jpg,01044_wk04_2_aug.jpg,0.9970557521034596
01044_wk12.jpg,01044_wk12_aug.jpg,0.9384788403865378
01044_wk16.jpg,01044_wk16_aug.jpg,0.9999786116081932
01044_wk16_2.jpg,01044_wk16_2_aug.jpg,0.813784814109806
01046_wk00.jpg,01046_wk00_aug.jpg,1.0
01046_wk00_2.jpg,01046_wk00_2_aug.jpg,0.9973424183992566
01046_wk04.jpg,01046_wk04_aug.jpg,0.8374020551473579
01046_wk12.jpg,01046_wk12_aug.jpg,0.8743006306873671
01047_wk00.jpg,01047_wk00_aug.jpg,0.9273428117615156
01047_wk00_2.jpg,01047_wk00_2_aug.jpg,0.9978803579839849
01047_wk04_2.jpg,01047_wk04_2_aug.jpg,1.0
01047_wk04_3.jpg,01047_wk04_3_aug.jpg,0.9874484217219714
01047_wk12_2.jpg,01047_wk12_2_aug.jpg,0.9954954954954955
01047_wk16_3.jpg,01047_wk16_3_aug.jpg,0.8565097628655357
01052_wk00.jpg,01052_wk00_aug.jpg,1.0
01052_wk12.jpg,01052_wk12_aug.jpg,1.0
01052_wk16.jpg,01052_wk16_aug.jpg,0.9907233270908148
01061_wk00.jpg,01061_wk00_aug.jpg,1.0
01061_wk12.jpg,01061_wk12_aug.jpg,0.9955738054607508
01061_wk16.jpg,01061_wk16_aug.jpg,0.9982197799636381
01063_wk00_2.jpg,01063_wk00_2_aug.jpg,1.0
01063_wk04.jpg,01063_wk04_aug.jpg,0.9991377109215988
01063_wk04_2.jpg,01063_wk04_2_aug.jpg,0.9987173875112114
01063_wk12.jpg,01063_wk12_aug.jpg,0.9972505159677516
01063_wk16.jpg,01063_wk16_aug.jpg,1.0
01063_wk16_2.jpg,01063_wk16_2_aug.jpg,0.9990784811776612
01064_wk04.jpg,01064_wk04_aug.jpg,0.9959077523234023
01064_wk16.jpg,01064_wk16_aug.jpg,1.0
01066_wk04.jpg,01066_wk04_aug.jpg,0.995502548341162
01066_wk12.jpg,01066_wk12_aug.jpg,0.9960518547672931
01066_wk16.jpg,01066_wk16_aug.jpg,0.5938827020930645
01067_wk00_2.jpg,01067_wk00_2_aug.jpg,0.9938643010438797
01067_wk04.jpg,01067_wk04_aug.jpg,0.9968483500185391
01067_wk16.jpg,01067_wk16_aug.jpg,0.9990809403696943
01068_wk00.jpg,01068_wk00_aug.jpg,0.9957976972388918
01068_wk00_2.jpg,01068_wk00_2_aug.jpg,0.9978735483870967
01068_wk00_3.JPG,01068_wk00_3_aug.jpg,0.5749672963465177
01068_wk04.jpg,01068_wk04_aug.jpg,0.8510323781685692
01068_wk04_2.jpg,01068_wk04_2_aug.jpg,0.6320593035212745
01068_wk16.jpg,01068_wk16_aug.jpg,0.9985565645023883
