Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_aug.jpg,0.6658423998148123
01001_wk00_2.jpg,01001_wk00_2_aug.jpg,0.11058297759666243
01001_wk04_2.jpg,01001_wk04_2_aug.jpg,0.8107322296555365
01001_wk12_1.jpg,01001_wk12_1_aug.jpg,0.7180224544987223
01001_wk12_2.jpg,01001_wk12_2_aug.jpg,0
01001_wk16.jpg,01001_wk16_aug.jpg,0.8059425557594234
01003_wk12.jpg,01003_wk12_aug.jpg,0.4327090996915989
01003_wk16.jpg,01003_wk16_aug.jpg,0.8848671056161063
01003_wk16_2.jpg,01003_wk16_2_aug.jpg,0.7308445815657539
01005_wk00.jpg,01005_wk00_aug.jpg,0.8440720030561046
01005_wk00_2.jpg,01005_wk00_2_aug.jpg,0.7535557602933933
01005_wk12.jpg,01005_wk12_aug.jpg,0.6545454545454545
01005_wk12_2.jpg,01005_wk12_2_aug.jpg,0.23909254825812443
01005_wk16.jpg,01005_wk16_aug.jpg,0
01005_wk16_1.jpg,01005_wk16_1_aug.jpg,0.5391452942359057
01011_wk04.jpg,01011_wk04_aug.jpg,0.9476850509385452
01011_wk04_2.jpg,01011_wk04_2_aug.jpg,0.9162919019812952
01011_wk12.jpg,01011_wk12_aug.jpg,0.9930768668712553
01011_wk12_2.jpg,01011_wk12_2_aug.jpg,0.9829605386085143
01013_wk00.jpg,01013_wk00_aug.jpg,0.7470233015547916
01013_wk00_2.jpg,01013_wk00_2_aug.jpg,0.8483595660266202
01013_wk04.jpg,01013_wk04_aug.jpg,0.2954913032375223
01013_wk04_2.jpg,01013_wk04_2_aug.jpg,0.8570424157563898
01013_wk12.jpg,01013_wk12_aug.jpg,0.7233441574073579
01014_wk04.jpg,01014_wk04_aug.jpg,0.9446618222470654
01014_wk12.jpg,01014_wk12_aug.jpg,0.7644908031575588
01014_wk12_2.jpg,01014_wk12_2_aug.jpg,0.37033380663916454
