Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_aug.jpg,0.8037066090966654
01001_wk00_2.jpg,01001_wk00_2_aug.jpg,0.5089032092001361
01001_wk04_2.jpg,01001_wk04_2_aug.jpg,0.9535315255519514
01001_wk12_1.jpg,01001_wk12_1_aug.jpg,0.8548732409075481
01001_wk12_2.jpg,01001_wk12_2_aug.jpg,0
01001_wk16.jpg,01001_wk16_aug.jpg,0.6203088723660622
01003_wk12.jpg,01003_wk12_aug.jpg,0.9827016764343303
01003_wk16.jpg,01003_wk16_aug.jpg,0.9704990361781194
01003_wk16_2.jpg,01003_wk16_2_aug.jpg,0.8668488602199642
01005_wk00.jpg,01005_wk00_aug.jpg,0.9251540627609264
01005_wk00_2.jpg,01005_wk00_2_aug.jpg,0.8521551970934379
01005_wk12.jpg,01005_wk12_aug.jpg,0.9587249285455748
01005_wk12_2.jpg,01005_wk12_2_aug.jpg,0.8361404853275074
01005_wk16.jpg,01005_wk16_aug.jpg,0.2808695652173913
01005_wk16_1.jpg,01005_wk16_1_aug.jpg,0.9653481928077707
01011_wk04.jpg,01011_wk04_aug.jpg,0.975672890528728
01011_wk04_2.jpg,01011_wk04_2_aug.jpg,0.3715985699693565
01011_wk12.jpg,01011_wk12_aug.jpg,1.0
01011_wk12_2.jpg,01011_wk12_2_aug.jpg,0.9973154362416108
01013_wk00.jpg,01013_wk00_aug.jpg,0.7160008823098486
01013_wk00_2.jpg,01013_wk00_2_aug.jpg,0.9910799743151723
01013_wk04.jpg,01013_wk04_aug.jpg,0.7502366481482691
01013_wk04_2.jpg,01013_wk04_2_aug.jpg,0.9511038551053134
01013_wk12.jpg,01013_wk12_aug.jpg,0.8790267250657641
01014_wk04.jpg,01014_wk04_aug.jpg,0
01014_wk12.jpg,01014_wk12_aug.jpg,0.9672710455699083
01014_wk12_2.jpg,01014_wk12_2_aug.jpg,0.9811531145462099
01014_wk16.jpg,01014_wk16_aug.jpg,0.0
01029_wk00.jpg,01029_wk00_aug.jpg,0.9453816208564351
01029_wk04.jpg,01029_wk04_aug.jpg,0.3266408271508176
01029_wk12.jpg,01029_wk12_aug.jpg,0.20233149064106296
01029_wk12_1.jpg,01029_wk12_1_aug.jpg,0.7369996919110191
01029_wk16.jpg,01029_wk16_aug.jpg,0
01030_wk00.jpg,01030_wk00_aug.jpg,0.6436719711080041
01030_wk04.jpg,01030_wk04_aug.jpg,0.8541956714339957
01030_wk12.jpg,01030_wk12_aug.jpg,0
01030_wk16.jpg,01030_wk16_aug.jpg,0
01037_wk00.jpg,01037_wk00_aug.jpg,0.9840341689123913
01037_wk04.jpg,01037_wk04_aug.jpg,0.5904041902648588
01037_wk12.jpg,01037_wk12_aug.jpg,0.5793572136485913
01037_wk16.jpg,01037_wk16_aug.jpg,0.987771526120508
01037_wk16_2.jpg,01037_wk16_2_aug.jpg,0.8972187899916155
01037_wk16_3.jpg,01037_wk16_3_aug.jpg,0
01039_wk00.jpg,01039_wk00_aug.jpg,0.9926737960739062
01039_wk00_2.jpg,01039_wk00_2_aug.jpg,0.9862899749236477
01039_wk04.jpg,01039_wk04_aug.jpg,0.9913049575766075
01039_wk04_2.jpg,01039_wk04_2_aug.jpg,0.9731650732197479
01039_wk12.jpg,01039_wk12_aug.jpg,0.0
01039_wk12_2.jpg,01039_wk12_2_aug.jpg,0.9677350707176532
01040_wk00_2.jpg,01040_wk00_2_aug.jpg,0.8047017552120734
01040_wk16.jpg,01040_wk16_aug.jpg,0.8682820395039045
01041_wk04.jpg,01041_wk04_aug.jpg,0
01041_wk12.jpg,01041_wk12_aug.jpg,0
01042_wk00.jpg,01042_wk00_aug.jpg,0.5447871155218532
01042_wk04.jpg,01042_wk04_aug.jpg,0.9691776129044888
01042_wk04_2.jpg,01042_wk04_2_aug.jpg,0.3719606094991084
01042_wk12.jpg,01042_wk12_aug.jpg,0
01042_wk16.jpg,01042_wk16_aug.jpg,0.9665441864819322
01044_wk00.jpg,01044_wk00_aug.jpg,0.9964053140284355
01044_wk00_2.jpg,01044_wk00_2_aug.jpg,0.48216577173682834
01044_wk04_2.jpg,01044_wk04_2_aug.jpg,0.6143893504441306
01044_wk12.jpg,01044_wk12_aug.jpg,0
01044_wk16.jpg,01044_wk16_aug.jpg,0.9515655418934479
01044_wk16_2.jpg,01044_wk16_2_aug.jpg,0.9050411763979603
