file_name,coverage,precision,f1_score
01001_wk00_1.jpg,0.6843243615969844,0.6702317330679981,0.677204738379234
01001_wk00_2.jpg,0.8356503933613536,0.07134707397865292,0.13146940886240133
01001_wk04_2.jpg,0.5502140319415942,0.5256934139120086,0.5376743026519116
01001_wk12_1.jpg,0.4838195149822245,0.9165100792207207,0.6333158476983883
01001_wk12_2.jpg,0.0,0,0
01001_wk16.jpg,0.9015051013104021,0.7750190766100249,0.8334906950682538
01003_wk12.jpg,0.8602434867671896,0.7474583811996574,0.7998948273534157
01003_wk16.jpg,0.9897132258979416,0.6616002062088461,0.7930589815481571
01003_wk16_2.jpg,0.9013322557634185,0.5625463229844355,0.6927366157658807
01005_wk00.jpg,0.5982848954588877,0.856896515244483,0.7046107629897903
01005_wk00_2.jpg,0.7477633484132328,0.8976430739786608,0.8158769548285647
01005_wk12.jpg,0.8615079580639904,0.4069042487684729,0.5527402631349656
01005_wk12_2.jpg,0.9671980380134887,0.036088075493279956,0.06957998390066934
01005_wk16.jpg,0.5081263060134664,0.2185658643763108,0.3056564245810056
01005_wk16_1.jpg,0.9860302296669502,0.3158595248325805,0.4784537841806564
01011_wk04.jpg,0.9378716925419271,0.9007173694386145,0.918919122544248
01011_wk04_2.jpg,0.2763762188379574,0.913248147148581,0.4243357432585597
01011_wk12.jpg,0.9976233486825398,0.8771356028838889,0.9335076988607703
01011_wk12_2.jpg,0.9961387320143201,0.9466168436715245,0.9707466180097921
01013_wk00.jpg,0.827073125613649,0.3015562822856372,0.4419680989929866
01013_wk00_2.jpg,0.9990235219954761,0.2469269322481551,0.39598013338314275
01013_wk04.jpg,0.7842871145291412,0.6955951879417684,0.7372834203373133
01013_wk04_2.jpg,0.9544873884430035,0.291785953789762,0.4469421010292692
01013_wk12.jpg,0.9668837018329708,0.6706476346200588,0.7919705145814383
01014_wk04.jpg,0.0,0,0
01014_wk12.jpg,0.9968112155799885,0.5322269941052844,0.6939392797355569
01014_wk12_2.jpg,0.7604427369774647,0.7926994765557925,0.776236141546072
01014_wk16.jpg,0.0693711967545639,0.017268989396234582,0.027653921681875936
01029_wk00.jpg,0.9842433366228094,0.7284499232378719,0.8372450570262586
01029_wk04.jpg,0.8799688230709275,0.018222217439958683,0.03570506164314968
01029_wk12.jpg,0.64619341563786,0.12039832465951676,0.20297793612706724
01029_wk12_1.jpg,0.9829936906229604,0.1081414227643898,0.1948472466299383
01029_wk16.jpg,0.0,0,0
01030_wk00.jpg,0.48763220743773456,0.8961493140763003,0.6315899748953338
01030_wk04.jpg,0.7275013428390058,0.6883272886876574,0.7073723693425285
01030_wk12.jpg,0.0,0,0
01030_wk16.jpg,0.0,0,0
01037_wk00.jpg,0.234371865500054,0.772768902004681,0.3596623133665652
01037_wk04.jpg,0.37420027346849205,0.8493036531867205,0.5195073793495393
01037_wk12.jpg,0.4299208966356534,0.9092428079206277,0.5838008929166388
01037_wk16.jpg,0.7504411799980125,0.9561443721157666,0.8408955647963631
01037_wk16_2.jpg,0.9791521750762481,0.6746976661300036,0.7989016546123958
01037_wk16_3.jpg,0.0,0,0
01039_wk00.jpg,0.7238442822384428,0.894244575354598,0.8000720352972956
01039_wk00_2.jpg,0.7989838165750524,0.7637462457410953,0.780967750006255
01039_wk04.jpg,0.6779699079272401,0.9235240134597736,0.7819217819217819
01039_wk04_2.jpg,0.6624883675633562,0.7558046516221422,0.7060766471761869
01039_wk12.jpg,0.0,0,0
01039_wk12_2.jpg,0.6434700892746742,0.8591853918671267,0.735844120953317
01040_wk00_2.jpg,0.4693407350209738,0.6631576464205045,0.5496641801988522
01040_wk16.jpg,0.5367235389143376,0.7737510368149046,0.6338015287123538
01041_wk04.jpg,0.0,0,0
01041_wk12.jpg,0.0,0,0
01042_wk00.jpg,0.7309730909090909,0.6624764034042374,0.6950412285869977
01042_wk04.jpg,0.5362834144031682,0.6116533453781348,0.5714941031298597
01042_wk04_2.jpg,0.6697466467958271,0.5695817490494297,0.6156164383561643
01042_wk12.jpg,0.0,0,0
01042_wk16.jpg,0.987174721189591,0.12452958486230466,0.22116035270724674
01044_wk00.jpg,0.9968864262749434,0.6292724238701356,0.7715275020386904
01044_wk00_2.jpg,0.4036078532043363,0.8615544443683357,0.5497004461440408
01044_wk04_2.jpg,0.7707077352739772,0.7442753040636912,0.7572609318003416
01044_wk12.jpg,0.0,0,0
01044_wk16.jpg,0.8305996747292294,0.6738959544063562,0.7440869214792771
01044_wk16_2.jpg,0.6290254278069719,0.8107702422746276,0.7084270485006476
01046_wk00.jpg,0.9692871327809355,0.5422089426456365,0.6954118636885644
01046_wk00_2.jpg,0.7149757629548713,0.3657852913952392,0.4839693598142179
01046_wk04.jpg,0.9523780854906683,0.08452623310837888,0.15527166898149283
01046_wk12.jpg,0.9971789136313558,0.5786394412855856,0.7323268543547685
01047_wk00.jpg,0.8001919264249563,0.6048039998969099,0.6889120014091181
01047_wk00_2.jpg,0.6910437025990508,0.7430322068211814,0.7160956041157368
01047_wk04_2.jpg,0.9995689229359941,0.37354342864814066,0.5438482906557148
01047_wk04_3.jpg,0.0,0,0
01047_wk12_2.jpg,0.9972471697463955,0.35278579167123153,0.5211941372178761
01047_wk16_3.jpg,0.0,0.0,0
01052_wk00.jpg,0.9999766164602583,0.7720793670137619,0.8713735009112015
