Reference file name,Perturbation file name,IoU
01001_wk00_1.jpg,01001_wk00_1_aug.jpg,0.996371036200034
01001_wk00_2.jpg,01001_wk00_2_aug.jpg,0.9979032525418219
01001_wk04_2.jpg,01001_wk04_2_aug.jpg,0.9976567663159889
01001_wk12_1.jpg,01001_wk12_1_aug.jpg,0.8156108597285068
01001_wk12_2.jpg,01001_wk12_2_aug.jpg,0.7417258619006821
01001_wk16.jpg,01001_wk16_aug.jpg,1.0
01003_wk12.jpg,01003_wk12_aug.jpg,0.993613393106111
01003_wk16.jpg,01003_wk16_aug.jpg,0.9961362981868693
01003_wk16_2.jpg,01003_wk16_2_aug.jpg,0.9976352391346934
01005_wk00.jpg,01005_wk00_aug.jpg,0.9034043649565822
01005_wk00_2.jpg,01005_wk00_2_aug.jpg,0.9955005528476338
01005_wk12.jpg,01005_wk12_aug.jpg,0.7101646241151407
01005_wk12_2.jpg,01005_wk12_2_aug.jpg,0.9640925980908167
01005_wk16.jpg,01005_wk16_aug.jpg,0.9919524094124842
01005_wk16_1.jpg,01005_wk16_1_aug.jpg,0.9964723398108952
01011_wk04.jpg,01011_wk04_aug.jpg,0.9803806759536656
01011_wk04_2.jpg,01011_wk04_2_aug.jpg,0.9723872518226248
01011_wk12.jpg,01011_wk12_aug.jpg,0.9119891238176117
01011_wk12_2.jpg,01011_wk12_2_aug.jpg,0.9364881693648817
01013_wk00.jpg,01013_wk00_aug.jpg,1.0
01013_wk00_2.jpg,01013_wk00_2_aug.jpg,0.9944712962534639
01013_wk04.jpg,01013_wk04_aug.jpg,0.9963383575883575
01013_wk04_2.jpg,01013_wk04_2_aug.jpg,0.9963493923878848
01013_wk12.jpg,01013_wk12_aug.jpg,0.9979032525418219
01014_wk04.jpg,01014_wk04_aug.jpg,0.9983525535420099
01014_wk12.jpg,01014_wk12_aug.jpg,0.9505782349846779
01014_wk12_2.jpg,01014_wk12_2_aug.jpg,0.9966650766665444
01014_wk16.jpg,01014_wk16_aug.jpg,0.9966229864161996
01029_wk00.jpg,01029_wk00_aug.jpg,1.0
01029_wk04.jpg,01029_wk04_aug.jpg,1.0
01029_wk12.jpg,01029_wk12_aug.jpg,0.9421644293394864
01029_wk12_1.jpg,01029_wk12_1_aug.jpg,0.5774895767784128
01029_wk16.jpg,01029_wk16_aug.jpg,0.9948453608247423
01030_wk00.jpg,01030_wk00_aug.jpg,0.9983758882541451
01030_wk04.jpg,01030_wk04_aug.jpg,0.9968652037617555
01030_wk12.jpg,01030_wk12_aug.jpg,0.9784525204245663
01030_wk16.jpg,01030_wk16_aug.jpg,0.975021209383169
01037_wk00.jpg,01037_wk00_aug.jpg,0.9905555990209118
01037_wk04.jpg,01037_wk04_aug.jpg,0.991105602010758
01037_wk12.jpg,01037_wk12_aug.jpg,0.996479348627569
