file_name,coverage,precision,f1_score
01005_wk12_2_aug.jpg,0.5809572719802794,0.15466606873318312,0.24429452516282846
02019_wk04_aug.jpg,0.5431106238707188,0.40323923865079453,0.46283837119024906
01013_wk00_2_aug.jpg,0.6885396423869876,0.2983419853036338,0.41630176934327406
02068_wk04_aug.jpg,0.6460067884068391,0.801611231384898,0.7154460500737756
02013_wk04_aug.jpg,0.6450144322155211,0.33596435741591263,0.4418074305657413
02063_wk00_2_aug.jpg,0.5833927800102096,0.6906185962370569,0.632493414575739
01014_wk04_aug.jpg,0.3050073688179045,0.32389465562171527,0.31416739920144887
01066_wk04_aug.jpg,0.0,0,0
01011_wk12_2_aug.jpg,0.9306608090792605,0.12241143938536658,0.21636412769407215
02007_wk12_aug.jpg,0.5348946245177707,0.8217449520006694,0.6479937120480976
01013_wk12_aug.jpg,0.6081095269092666,0.18317636417687652,0.2815449976181449
01063_wk12_aug.jpg,0.9530695585291955,0.42906910009182736,0.5917390346508857
01067_wk04_aug.jpg,0.29546420547695673,0.47302420530766986,0.3637314994767529
02031_wk00_2_aug.jpg,0.8763566165218825,0.24576878257798082,0.38388062318082095
01047_wk04_3_aug.jpg,0.08403069176357751,0.31957869779317893,0.13307132957414897
01041_wk04_aug.jpg,0.0,0,0
02065_wk04_2_aug.jpg,0.0561044552765842,0.6792512802401554,0.1036478570389252
02013_wk00_aug.jpg,0.8090212069263744,0.7408189188765348,0.7734194074410007
01013_wk00_aug.jpg,0.8942770935351437,0.44115235709405604,0.5908398193889945
02002_wk04_2_aug.jpg,0.5778946283121972,0.044333446045484295,0.08234941938517086
02037_wk16_aug.jpg,0.7265538763716641,0.6436570652017601,0.6825978710100501
01046_wk12_aug.jpg,0.961912403247121,0.46943523125115166,0.6309516438610612
01063_wk04_2_aug.jpg,0.6335355038430112,0.4304581358609795,0.5126168086152821
02063_wk12_aug.jpg,0.4338303689714463,0.025128409421153512,0.047505212424630114
02013_wk04_2_aug.jpg,0.8606953665363529,0.5745190080602822,0.6890759415136446
